year,week,state,state_name,disease,cases,incidence_per_capita
1966,03,OR,OREGON,HEPATITIS A,14,0.71
1966,03,PA,PENNSYLVANIA,HEPATITIS A,39,0.33
1966,03,RI,RHODE ISLAND,HEPATITIS A,1,0.11
1966,03,SC,SOUTH CAROLINA,HEPATITIS A,1,0.04
1966,03,TN,TENNESSEE,HEPATITIS A,39,1.02
1966,03,TX,TEXAS,HEPATITIS A,51,0.49
1966,03,UT,UTAH,HEPATITIS A,6,0.59
1966,03,VA,VIRGINIA,HEPATITIS A,14,0.31
1966,03,WA,WASHINGTON,HEPATITIS A,9,0.29
1966,03,WI,WISCONSIN,HEPATITIS A,10,0.23
1966,03,WV,WEST VIRGINIA,HEPATITIS A,3,0.17
1966,03,WY,WYOMING,HEPATITIS A,1,0.31
1966,04,AK,ALASKA,HEPATITIS A,1,0.37
1966,04,AL,ALABAMA,HEPATITIS A,4,0.12
1966,04,AR,ARKANSAS,HEPATITIS A,9,0.47
1966,04,AZ,ARIZONA,HEPATITIS A,18,1.12
1966,04,CA,CALIFORNIA,HEPATITIS A,132,0.7
1966,04,CO,COLORADO,HEPATITIS A,5,0.25
1966,04,CT,CONNECTICUT,HEPATITIS A,4,0.14
1966,04,DE,DELAWARE,HEPATITIS A,1,0.19
1966,04,FL,FLORIDA,HEPATITIS A,11,0.18
1966,04,GA,GEORGIA,HEPATITIS A,2,0.05
1966,04,IA,IOWA,HEPATITIS A,2,0.07
1966,04,ID,IDAHO,HEPATITIS A,1,0.15
1966,04,IL,ILLINOIS,HEPATITIS A,33,0.3
1966,04,IN,INDIANA,HEPATITIS A,19,0.38
1966,04,KS,KANSAS,HEPATITIS A,3,0.14
1966,04,KY,KENTUCKY,HEPATITIS A,18,0.57
1966,04,LA,LOUISIANA,HEPATITIS A,5,0.14
1966,04,MA,MASSACHUSETTS,HEPATITIS A,18,0.33
1966,04,MD,MARYLAND,HEPATITIS A,8,0.22
1966,04,ME,MAINE,HEPATITIS A,7,0.7
1966,04,MI,MICHIGAN,HEPATITIS A,71,0.83
1966,04,MN,MINNESOTA,HEPATITIS A,11,0.3
1966,04,MO,MISSOURI,HEPATITIS A,6,0.13
1966,04,MS,MISSISSIPPI,HEPATITIS A,11,0.49
1966,04,NC,NORTH CAROLINA,HEPATITIS A,11,0.22
1966,04,ND,NORTH DAKOTA,HEPATITIS A,1,0.15
1966,04,NH,NEW HAMPSHIRE,HEPATITIS A,2,0.29
1966,04,NJ,NEW JERSEY,HEPATITIS A,18,0.26
1966,04,NM,NEW MEXICO,HEPATITIS A,21,2.09
1966,04,NY,NEW YORK,HEPATITIS A,71,0.4
1966,04,OH,OHIO,HEPATITIS A,29,0.28
1966,04,OR,OREGON,HEPATITIS A,21,1.07
1966,04,PA,PENNSYLVANIA,HEPATITIS A,66,0.57
1966,04,RI,RHODE ISLAND,HEPATITIS A,4,0.44
1966,04,SC,SOUTH CAROLINA,HEPATITIS A,3,0.12
1966,04,SD,SOUTH DAKOTA,HEPATITIS A,1,0.15
1966,04,TN,TENNESSEE,HEPATITIS A,26,0.68
1966,04,TX,TEXAS,HEPATITIS A,41,0.39
1966,04,UT,UTAH,HEPATITIS A,19,1.88
1966,04,VA,VIRGINIA,HEPATITIS A,10,0.22
1966,04,WA,WASHINGTON,HEPATITIS A,6,0.2
1966,04,WI,WISCONSIN,HEPATITIS A,3,0.07
1966,04,WV,WEST VIRGINIA,HEPATITIS A,9,0.51
1966,04,WY,WYOMING,HEPATITIS A,2,0.62
1966,05,AK,ALASKA,HEPATITIS A,1,0.37
1966,05,AL,ALABAMA,HEPATITIS A,7,0.2
1966,05,AR,ARKANSAS,HEPATITIS A,9,0.47
1966,05,AZ,ARIZONA,HEPATITIS A,12,0.74
1966,05,CA,CALIFORNIA,HEPATITIS A,130,0.69
1966,05,CO,COLORADO,HEPATITIS A,7,0.35
1966,05,CT,CONNECTICUT,HEPATITIS A,1,0.03
1966,05,DE,DELAWARE,HEPATITIS A,2,0.39
1966,05,FL,FLORIDA,HEPATITIS A,18,0.29
1966,05,IA,IOWA,HEPATITIS A,21,0.76
1966,05,ID,IDAHO,HEPATITIS A,5,0.73
1966,05,IL,ILLINOIS,HEPATITIS A,30,0.28
1966,05,IN,INDIANA,HEPATITIS A,15,0.3
1966,05,KS,KANSAS,HEPATITIS A,9,0.41
1966,05,KY,KENTUCKY,HEPATITIS A,44,1.4
1966,05,LA,LOUISIANA,HEPATITIS A,9,0.25
1966,05,MA,MASSACHUSETTS,HEPATITIS A,13,0.23
1966,05,MD,MARYLAND,HEPATITIS A,7,0.19
1966,05,ME,MAINE,HEPATITIS A,4,0.4
1966,05,MI,MICHIGAN,HEPATITIS A,50,0.59
1966,05,MN,MINNESOTA,HEPATITIS A,13,0.36
1966,05,MO,MISSOURI,HEPATITIS A,5,0.11
1966,05,MS,MISSISSIPPI,HEPATITIS A,10,0.45
1966,05,MT,MONTANA,HEPATITIS A,1,0.14
1966,05,NC,NORTH CAROLINA,HEPATITIS A,9,0.18
1966,05,ND,NORTH DAKOTA,HEPATITIS A,2,0.31
1966,05,NJ,NEW JERSEY,HEPATITIS A,15,0.22
1966,05,NM,NEW MEXICO,HEPATITIS A,23,2.28
1966,05,NV,NEVADA,HEPATITIS A,2,0.45
1966,05,NY,NEW YORK,HEPATITIS A,44,0.25
1966,05,OH,OHIO,HEPATITIS A,45,0.44
1966,05,OK,OKLAHOMA,HEPATITIS A,1,0.04
1966,05,OR,OREGON,HEPATITIS A,24,1.22
1966,05,PA,PENNSYLVANIA,HEPATITIS A,30,0.26
1966,05,RI,RHODE ISLAND,HEPATITIS A,1,0.11
1966,05,SC,SOUTH CAROLINA,HEPATITIS A,2,0.08
1966,05,TN,TENNESSEE,HEPATITIS A,19,0.5
1966,05,TX,TEXAS,HEPATITIS A,39,0.37
1966,05,UT,UTAH,HEPATITIS A,1,0.1
1966,05,VA,VIRGINIA,HEPATITIS A,29,0.65
1966,05,VT,VERMONT,HEPATITIS A,1,0.24
1966,05,WA,WASHINGTON,HEPATITIS A,13,0.43
1966,05,WI,WISCONSIN,HEPATITIS A,5,0.12
1966,05,WV,WEST VIRGINIA,HEPATITIS A,4,0.23
1966,06,AK,ALASKA,HEPATITIS A,1,0.37
1966,06,AL,ALABAMA,HEPATITIS A,4,0.12
1966,06,AR,ARKANSAS,HEPATITIS A,8,0.42
1966,06,AZ,ARIZONA,HEPATITIS A,9,0.56
1966,06,CA,CALIFORNIA,HEPATITIS A,143,0.76
1966,06,CO,COLORADO,HEPATITIS A,15,0.75
1966,06,CT,CONNECTICUT,HEPATITIS A,1,0.03
1966,06,DC,DISTRICT OF COLUMBIA,HEPATITIS A,1,0.13
1966,06,DE,DELAWARE,HEPATITIS A,1,0.19
1966,06,FL,FLORIDA,HEPATITIS A,12,0.2
1966,06,IA,IOWA,HEPATITIS A,4,0.14
1966,06,IL,ILLINOIS,HEPATITIS A,24,0.22
1966,06,IN,INDIANA,HEPATITIS A,14,0.28
1966,06,KS,KANSAS,HEPATITIS A,9,0.41
1966,06,KY,KENTUCKY,HEPATITIS A,26,0.83
1966,06,LA,LOUISIANA,HEPATITIS A,6,0.17
1966,06,MA,MASSACHUSETTS,HEPATITIS A,8,0.14
1966,06,MD,MARYLAND,HEPATITIS A,16,0.43
1966,06,ME,MAINE,HEPATITIS A,10,1
1966,06,MI,MICHIGAN,HEPATITIS A,46,0.54
1966,06,MN,MINNESOTA,HEPATITIS A,9,0.25
1966,06,MO,MISSOURI,HEPATITIS A,6,0.13
1966,06,MS,MISSISSIPPI,HEPATITIS A,9,0.4
1966,06,MT,MONTANA,HEPATITIS A,3,0.42
1966,06,NC,NORTH CAROLINA,HEPATITIS A,13,0.27
1966,06,ND,NORTH DAKOTA,HEPATITIS A,1,0.15
1966,06,NH,NEW HAMPSHIRE,HEPATITIS A,3,0.44
1966,06,NJ,NEW JERSEY,HEPATITIS A,14,0.2
1966,06,NM,NEW MEXICO,HEPATITIS A,13,1.29
1966,06,NY,NEW YORK,HEPATITIS A,46,0.26
1966,06,OH,OHIO,HEPATITIS A,30,0.29
1966,06,OK,OKLAHOMA,HEPATITIS A,4,0.16
1966,06,OR,OREGON,HEPATITIS A,29,1.47
1966,06,PA,PENNSYLVANIA,HEPATITIS A,44,0.38
1966,06,RI,RHODE ISLAND,HEPATITIS A,8,0.89
1966,06,SC,SOUTH CAROLINA,HEPATITIS A,1,0.04
1966,06,TN,TENNESSEE,HEPATITIS A,27,0.71
1966,06,TX,TEXAS,HEPATITIS A,46,0.44
1966,06,UT,UTAH,HEPATITIS A,4,0.4
1966,06,VA,VIRGINIA,HEPATITIS A,9,0.2
1966,06,WA,WASHINGTON,HEPATITIS A,18,0.59
1966,06,WI,WISCONSIN,HEPATITIS A,7,0.16
1966,06,WV,WEST VIRGINIA,HEPATITIS A,6,0.34
1966,06,WY,WYOMING,HEPATITIS A,2,0.62
1966,07,AK,ALASKA,HEPATITIS A,3,1.11
1966,07,AR,ARKANSAS,HEPATITIS A,6,0.32
1966,07,AZ,ARIZONA,HEPATITIS A,8,0.5
1966,07,CA,CALIFORNIA,HEPATITIS A,149,0.79
1966,07,CO,COLORADO,HEPATITIS A,8,0.4
1966,07,CT,CONNECTICUT,HEPATITIS A,4,0.14
1966,07,DE,DELAWARE,HEPATITIS A,2,0.39
1966,07,FL,FLORIDA,HEPATITIS A,11,0.18
1966,07,GA,GEORGIA,HEPATITIS A,3,0.07
1966,07,HI,HAWAII,HEPATITIS A,2,0.28
1966,07,IA,IOWA,HEPATITIS A,4,0.14
1966,07,ID,IDAHO,HEPATITIS A,5,0.73
1966,07,IL,ILLINOIS,HEPATITIS A,18,0.17
1966,07,IN,INDIANA,HEPATITIS A,10,0.2
1966,07,KS,KANSAS,HEPATITIS A,3,0.14
1966,07,KY,KENTUCKY,HEPATITIS A,20,0.64
1966,07,LA,LOUISIANA,HEPATITIS A,9,0.25
1966,07,MA,MASSACHUSETTS,HEPATITIS A,6,0.11
1966,07,MD,MARYLAND,HEPATITIS A,20,0.54
1966,07,ME,MAINE,HEPATITIS A,6,0.6
1966,07,MI,MICHIGAN,HEPATITIS A,81,0.95
1966,07,MN,MINNESOTA,HEPATITIS A,4,0.11
1966,07,MO,MISSOURI,HEPATITIS A,29,0.64
1966,07,MS,MISSISSIPPI,HEPATITIS A,8,0.36
1966,07,NC,NORTH CAROLINA,HEPATITIS A,7,0.14
1966,07,NH,NEW HAMPSHIRE,HEPATITIS A,3,0.44
1966,07,NJ,NEW JERSEY,HEPATITIS A,12,0.18
1966,07,NM,NEW MEXICO,HEPATITIS A,20,1.99
1966,07,NY,NEW YORK,HEPATITIS A,57,0.32
1966,07,OH,OHIO,HEPATITIS A,27,0.26
1966,07,OR,OREGON,HEPATITIS A,9,0.46
1966,07,PA,PENNSYLVANIA,HEPATITIS A,36,0.31
1966,07,SC,SOUTH CAROLINA,HEPATITIS A,4,0.16
1966,07,SD,SOUTH DAKOTA,HEPATITIS A,2,0.29
1966,07,TN,TENNESSEE,HEPATITIS A,23,0.6
1966,07,TX,TEXAS,HEPATITIS A,36,0.34
1966,07,UT,UTAH,HEPATITIS A,7,0.69
1966,07,VA,VIRGINIA,HEPATITIS A,15,0.34
1966,07,VT,VERMONT,HEPATITIS A,2,0.48
1966,07,WA,WASHINGTON,HEPATITIS A,10,0.33
1966,07,WI,WISCONSIN,HEPATITIS A,11,0.26
1966,07,WV,WEST VIRGINIA,HEPATITIS A,15,0.85
1966,07,WY,WYOMING,HEPATITIS A,3,0.93
1966,08,AL,ALABAMA,HEPATITIS A,16,0.46
1966,08,AR,ARKANSAS,HEPATITIS A,7,0.37
1966,08,AZ,ARIZONA,HEPATITIS A,12,0.74
1966,08,CA,CALIFORNIA,HEPATITIS A,101,0.54
1966,08,CO,COLORADO,HEPATITIS A,11,0.55
1966,08,CT,CONNECTICUT,HEPATITIS A,9,0.31
1966,08,DE,DELAWARE,HEPATITIS A,1,0.19
1966,08,FL,FLORIDA,HEPATITIS A,19,0.31
1966,08,GA,GEORGIA,HEPATITIS A,5,0.11
1966,08,IA,IOWA,HEPATITIS A,6,0.22
1966,08,ID,IDAHO,HEPATITIS A,3,0.44
1966,08,IL,ILLINOIS,HEPATITIS A,17,0.16
1966,08,IN,INDIANA,HEPATITIS A,10,0.2
1966,08,KS,KANSAS,HEPATITIS A,4,0.18
1966,08,KY,KENTUCKY,HEPATITIS A,81,2.57
1966,08,LA,LOUISIANA,HEPATITIS A,6,0.17
1966,08,MA,MASSACHUSETTS,HEPATITIS A,6,0.11
1966,08,MD,MARYLAND,HEPATITIS A,9,0.24
1966,08,ME,MAINE,HEPATITIS A,8,0.8
1966,08,MI,MICHIGAN,HEPATITIS A,64,0.75
1966,08,MN,MINNESOTA,HEPATITIS A,15,0.41
1966,08,MO,MISSOURI,HEPATITIS A,66,1.46
1966,08,MS,MISSISSIPPI,HEPATITIS A,3,0.13
1966,08,NC,NORTH CAROLINA,HEPATITIS A,8,0.16
1966,08,NH,NEW HAMPSHIRE,HEPATITIS A,1,0.15
1966,08,NJ,NEW JERSEY,HEPATITIS A,6,0.09
1966,08,NM,NEW MEXICO,HEPATITIS A,15,1.49
1966,08,NY,NEW YORK,HEPATITIS A,39,0.22
1966,08,OH,OHIO,HEPATITIS A,43,0.42
1966,08,OK,OKLAHOMA,HEPATITIS A,1,0.04
1966,08,OR,OREGON,HEPATITIS A,14,0.71
1966,08,PA,PENNSYLVANIA,HEPATITIS A,54,0.46
1966,08,SD,SOUTH DAKOTA,HEPATITIS A,1,0.15
1966,08,TN,TENNESSEE,HEPATITIS A,19,0.5
1966,08,TX,TEXAS,HEPATITIS A,36,0.34
1966,08,UT,UTAH,HEPATITIS A,5,0.5
1966,08,VA,VIRGINIA,HEPATITIS A,16,0.36
1966,08,WA,WASHINGTON,HEPATITIS A,11,0.36
1966,08,WI,WISCONSIN,HEPATITIS A,10,0.23
1966,08,WV,WEST VIRGINIA,HEPATITIS A,6,0.34
1966,09,AK,ALASKA,HEPATITIS A,2,0.74
1966,09,AL,ALABAMA,HEPATITIS A,3,0.09
1966,09,AR,ARKANSAS,HEPATITIS A,8,0.42
1966,09,AZ,ARIZONA,HEPATITIS A,6,0.37
1966,09,CA,CALIFORNIA,HEPATITIS A,101,0.54
1966,09,CO,COLORADO,HEPATITIS A,8,0.4
1966,09,CT,CONNECTICUT,HEPATITIS A,1,0.03
1966,09,FL,FLORIDA,HEPATITIS A,22,0.36
1966,09,GA,GEORGIA,HEPATITIS A,3,0.07
1966,09,IA,IOWA,HEPATITIS A,15,0.54
1966,09,ID,IDAHO,HEPATITIS A,1,0.15
1966,09,IL,ILLINOIS,HEPATITIS A,47,0.43
1966,09,IN,INDIANA,HEPATITIS A,7,0.14
1966,09,KS,KANSAS,HEPATITIS A,1,0.05
1966,09,KY,KENTUCKY,HEPATITIS A,47,1.49
1966,09,LA,LOUISIANA,HEPATITIS A,11,0.31
1966,09,MA,MASSACHUSETTS,HEPATITIS A,8,0.14
1966,09,MD,MARYLAND,HEPATITIS A,18,0.49
1966,09,ME,MAINE,HEPATITIS A,9,0.9
1966,09,MI,MICHIGAN,HEPATITIS A,115,1.35
1966,09,MN,MINNESOTA,HEPATITIS A,5,0.14
1966,09,MO,MISSOURI,HEPATITIS A,16,0.35
1966,09,MS,MISSISSIPPI,HEPATITIS A,6,0.27
1966,09,MT,MONTANA,HEPATITIS A,4,0.57
1966,09,NC,NORTH CAROLINA,HEPATITIS A,11,0.22
1966,09,NH,NEW HAMPSHIRE,HEPATITIS A,3,0.44
1966,09,NJ,NEW JERSEY,HEPATITIS A,19,0.28
1966,09,NM,NEW MEXICO,HEPATITIS A,7,0.7
1966,09,NY,NEW YORK,HEPATITIS A,50,0.28
1966,09,OH,OHIO,HEPATITIS A,36,0.35
1966,09,OR,OREGON,HEPATITIS A,10,0.51
1966,09,PA,PENNSYLVANIA,HEPATITIS A,50,0.43
1966,09,RI,RHODE ISLAND,HEPATITIS A,2,0.22
1966,09,SC,SOUTH CAROLINA,HEPATITIS A,2,0.08
1966,09,TN,TENNESSEE,HEPATITIS A,28,0.73
1966,09,TX,TEXAS,HEPATITIS A,51,0.49
1966,09,UT,UTAH,HEPATITIS A,2,0.2
1966,09,VA,VIRGINIA,HEPATITIS A,22,0.49
1966,09,VT,VERMONT,HEPATITIS A,2,0.48
1966,09,WA,WASHINGTON,HEPATITIS A,5,0.16
1966,09,WI,WISCONSIN,HEPATITIS A,8,0.19
1966,09,WV,WEST VIRGINIA,HEPATITIS A,6,0.34
1966,09,WY,WYOMING,HEPATITIS A,4,1.24
1966,10,AK,ALASKA,HEPATITIS A,11,4.06
1966,10,AL,ALABAMA,HEPATITIS A,14,0.4
1966,10,AR,ARKANSAS,HEPATITIS A,9,0.47
1966,10,AZ,ARIZONA,HEPATITIS A,7,0.43
1966,10,CA,CALIFORNIA,HEPATITIS A,106,0.56
1966,10,CO,COLORADO,HEPATITIS A,14,0.7
1966,10,CT,CONNECTICUT,HEPATITIS A,3,0.1
1966,10,DC,DISTRICT OF COLUMBIA,HEPATITIS A,1,0.13
1966,10,FL,FLORIDA,HEPATITIS A,20,0.33
1966,10,GA,GEORGIA,HEPATITIS A,3,0.07
1966,10,HI,HAWAII,HEPATITIS A,1,0.14
1966,10,IA,IOWA,HEPATITIS A,10,0.36
1966,10,ID,IDAHO,HEPATITIS A,4,0.58
1966,10,IL,ILLINOIS,HEPATITIS A,22,0.2
1966,10,IN,INDIANA,HEPATITIS A,12,0.24
1966,10,KS,KANSAS,HEPATITIS A,4,0.18
1966,10,KY,KENTUCKY,HEPATITIS A,32,1.02
1966,10,LA,LOUISIANA,HEPATITIS A,7,0.2
1966,10,MA,MASSACHUSETTS,HEPATITIS A,10,0.18
1966,10,MD,MARYLAND,HEPATITIS A,23,0.62
1966,10,ME,MAINE,HEPATITIS A,3,0.3
1966,10,MI,MICHIGAN,HEPATITIS A,80,0.94
1966,10,MN,MINNESOTA,HEPATITIS A,9,0.25
1966,10,MO,MISSOURI,HEPATITIS A,13,0.29
1966,10,MS,MISSISSIPPI,HEPATITIS A,5,0.22
1966,10,NC,NORTH CAROLINA,HEPATITIS A,8,0.16
1966,10,NE,NEBRASKA,HEPATITIS A,1,0.07
1966,10,NH,NEW HAMPSHIRE,HEPATITIS A,4,0.59
1966,10,NJ,NEW JERSEY,HEPATITIS A,24,0.35
1966,10,NM,NEW MEXICO,HEPATITIS A,9,0.89
1966,10,OH,OHIO,HEPATITIS A,45,0.44
1966,10,OR,OREGON,HEPATITIS A,5,0.25
1966,10,PA,PENNSYLVANIA,HEPATITIS A,35,0.3
1966,10,SC,SOUTH CAROLINA,HEPATITIS A,4,0.16
1966,10,TN,TENNESSEE,HEPATITIS A,28,0.73
1966,10,TX,TEXAS,HEPATITIS A,42,0.4
1966,10,UT,UTAH,HEPATITIS A,2,0.2
1966,10,VA,VIRGINIA,HEPATITIS A,23,0.52
1966,10,VT,VERMONT,HEPATITIS A,3,0.73
1966,10,WA,WASHINGTON,HEPATITIS A,10,0.33
1966,10,WI,WISCONSIN,HEPATITIS A,7,0.16
1966,10,WV,WEST VIRGINIA,HEPATITIS A,11,0.62
1966,10,WY,WYOMING,HEPATITIS A,1,0.31
1966,11,AK,ALASKA,HEPATITIS A,1,0.37
1966,11,AL,ALABAMA,HEPATITIS A,7,0.2
1966,11,AR,ARKANSAS,HEPATITIS A,4,0.21
1966,11,AZ,ARIZONA,HEPATITIS A,2,0.12
1966,11,CA,CALIFORNIA,HEPATITIS A,112,0.59
1966,11,CO,COLORADO,HEPATITIS A,4,0.2
1966,11,CT,CONNECTICUT,HEPATITIS A,6,0.21
1966,11,DE,DELAWARE,HEPATITIS A,2,0.39
1966,11,FL,FLORIDA,HEPATITIS A,19,0.31
1966,11,GA,GEORGIA,HEPATITIS A,15,0.34
1966,11,HI,HAWAII,HEPATITIS A,2,0.28
1966,11,IA,IOWA,HEPATITIS A,16,0.58
1966,11,IL,ILLINOIS,HEPATITIS A,17,0.16
1966,11,IN,INDIANA,HEPATITIS A,9,0.18
1966,11,KS,KANSAS,HEPATITIS A,13,0.59
1966,11,KY,KENTUCKY,HEPATITIS A,32,1.02
1966,11,LA,LOUISIANA,HEPATITIS A,6,0.17
1966,11,MA,MASSACHUSETTS,HEPATITIS A,2,0.04
1966,11,MD,MARYLAND,HEPATITIS A,17,0.46
1966,11,ME,MAINE,HEPATITIS A,1,0.1
1966,11,MI,MICHIGAN,HEPATITIS A,73,0.86
1966,11,MN,MINNESOTA,HEPATITIS A,8,0.22
1966,11,MO,MISSOURI,HEPATITIS A,45,0.99
